2024-01-06 21:45:48,770 - Connection with ('127.0.0.1', 53387) closed.
2024-01-06 21:45:51,784 - Connection with ('127.0.0.1', 53388) closed.
2024-01-06 21:45:53,170 - Connection established with ('127.0.0.1', 53414)
2024-01-06 21:45:53,170 - Received message from ('127.0.0.1', 53414): TEMPERATURE|22.37|01.06.2024:21:45:53
2024-01-06 21:45:54,175 - Connection established with ('127.0.0.1', 53415)
2024-01-06 21:45:54,175 - Received message from ('127.0.0.1', 53415): TEMPERATURE|27.05|01.06.2024:21:45:54
2024-01-06 21:45:54,799 - Connection with ('127.0.0.1', 53392) closed.
2024-01-06 21:45:55,177 - Connection established with ('127.0.0.1', 53416)
2024-01-06 21:45:55,177 - Received message from ('127.0.0.1', 53416): TEMPERATURE|27.65|01.06.2024:21:45:55
2024-01-06 21:45:56,182 - Connection established with ('127.0.0.1', 53420)
2024-01-06 21:45:56,182 - Received message from ('127.0.0.1', 53420): TEMPERATURE|27.21|01.06.2024:21:45:56
2024-01-06 21:45:57,187 - Connection established with ('127.0.0.1', 53425)
2024-01-06 21:45:57,187 - Received message from ('127.0.0.1', 53425): TEMPERATURE|27.95|01.06.2024:21:45:57
2024-01-06 21:45:57,816 - Connection with ('127.0.0.1', 53393) closed.
2024-01-06 21:45:58,192 - Connection established with ('127.0.0.1', 53426)
2024-01-06 21:45:58,192 - Received message from ('127.0.0.1', 53426): TEMPERATURE|27.6|01.06.2024:21:45:58
2024-01-06 21:45:59,197 - Connection established with ('127.0.0.1', 53428)
2024-01-06 21:45:59,198 - Received message from ('127.0.0.1', 53428): TEMPERATURE|20.05|01.06.2024:21:45:59
2024-01-06 21:46:00,200 - Connection established with ('127.0.0.1', 53429)
2024-01-06 21:46:00,201 - Received message from ('127.0.0.1', 53429): TEMPERATURE|29.89|01.06.2024:21:46:00
2024-01-06 21:46:00,844 - Connection with ('127.0.0.1', 53394) closed.
2024-01-06 21:46:01,205 - Connection established with ('127.0.0.1', 53431)
2024-01-06 21:46:01,206 - Received message from ('127.0.0.1', 53431): TEMPERATURE|25.14|01.06.2024:21:46:01
2024-01-06 21:46:03,845 - Connection with ('127.0.0.1', 53396) closed.
2024-01-06 21:46:42,030 - Connection with ('127.0.0.1', 53407) closed.
2024-01-06 21:46:45,040 - Connection with ('127.0.0.1', 53409) closed.
2024-01-06 21:46:53,171 - Connection with ('127.0.0.1', 53414) closed.
2024-01-06 21:46:54,175 - Connection with ('127.0.0.1', 53415) closed.
2024-01-06 21:46:55,177 - Connection with ('127.0.0.1', 53416) closed.
2024-01-06 21:46:56,184 - Connection with ('127.0.0.1', 53420) closed.
2024-01-06 21:46:57,187 - Connection with ('127.0.0.1', 53425) closed.
2024-01-06 21:46:58,194 - Connection with ('127.0.0.1', 53426) closed.
2024-01-06 21:46:59,197 - Connection with ('127.0.0.1', 53428) closed.
2024-01-06 21:47:00,202 - Connection with ('127.0.0.1', 53429) closed.
2024-01-06 21:47:01,206 - Connection with ('127.0.0.1', 53431) closed.
2024-01-06 21:47:11,139 - Connection established with ('127.0.0.1', 53466)
2024-01-06 21:47:11,139 - Received message from ('127.0.0.1', 53466): TEMPERATURE|25.64|01.06.2024:21:47:11
2024-01-06 21:47:12,142 - Connection established with ('127.0.0.1', 53467)
2024-01-06 21:47:12,142 - Received message from ('127.0.0.1', 53467): TEMPERATURE|24.82|01.06.2024:21:47:12
2024-01-06 21:47:13,143 - Connection established with ('127.0.0.1', 53468)
2024-01-06 21:47:13,143 - Received message from ('127.0.0.1', 53468): TEMPERATURE|25.35|01.06.2024:21:47:13
2024-01-06 21:47:14,148 - Connection established with ('127.0.0.1', 53469)
2024-01-06 21:47:14,148 - Received message from ('127.0.0.1', 53469): TEMPERATURE|23.65|01.06.2024:21:47:14
2024-01-06 21:47:15,153 - Connection established with ('127.0.0.1', 53470)
2024-01-06 21:47:15,153 - Received message from ('127.0.0.1', 53470): TEMPERATURE|20.06|01.06.2024:21:47:15
2024-01-06 21:47:16,158 - Connection established with ('127.0.0.1', 53471)
2024-01-06 21:47:16,159 - Received message from ('127.0.0.1', 53471): TEMPERATURE|24.3|01.06.2024:21:47:16
2024-01-06 21:47:17,163 - Connection established with ('127.0.0.1', 53472)
2024-01-06 21:47:17,163 - Received message from ('127.0.0.1', 53472): TEMPERATURE|25.75|01.06.2024:21:47:17
2024-01-06 21:47:18,164 - Connection established with ('127.0.0.1', 53473)
2024-01-06 21:47:18,164 - Received message from ('127.0.0.1', 53473): TEMPERATURE|23.92|01.06.2024:21:47:18
2024-01-06 21:47:19,169 - Connection established with ('127.0.0.1', 53474)
2024-01-06 21:47:19,169 - Received message from ('127.0.0.1', 53474): TEMPERATURE|24.51|01.06.2024:21:47:19
2024-01-06 21:47:20,174 - Connection established with ('127.0.0.1', 53475)
2024-01-06 21:47:20,174 - Received message from ('127.0.0.1', 53475): TEMPERATURE|21.13|01.06.2024:21:47:20
2024-01-06 21:47:21,175 - Connection established with ('127.0.0.1', 53478)
2024-01-06 21:47:21,176 - Received message from ('127.0.0.1', 53478): TEMPERATURE|20.57|01.06.2024:21:47:21
2024-01-06 21:47:22,180 - Connection established with ('127.0.0.1', 53479)
2024-01-06 21:47:22,181 - Received message from ('127.0.0.1', 53479): TEMPERATURE|26.95|01.06.2024:21:47:22
2024-01-06 21:47:23,185 - Connection established with ('127.0.0.1', 53481)
2024-01-06 21:47:23,186 - Received message from ('127.0.0.1', 53481): TEMPERATURE|21.52|01.06.2024:21:47:23
2024-01-06 21:47:24,190 - Connection established with ('127.0.0.1', 53482)
2024-01-06 21:47:24,190 - Received message from ('127.0.0.1', 53482): TEMPERATURE|26.15|01.06.2024:21:47:24
2024-01-06 21:47:25,193 - Connection established with ('127.0.0.1', 53483)
2024-01-06 21:47:25,194 - Received message from ('127.0.0.1', 53483): TEMPERATURE|23.17|01.06.2024:21:47:25
2024-01-06 21:47:26,197 - Connection established with ('127.0.0.1', 53484)
2024-01-06 21:47:26,197 - Received message from ('127.0.0.1', 53484): TEMPERATURE|29.71|01.06.2024:21:47:26
2024-01-06 21:47:27,202 - Connection established with ('127.0.0.1', 53486)
2024-01-06 21:47:27,203 - Received message from ('127.0.0.1', 53486): TEMPERATURE|29.89|01.06.2024:21:47:27
2024-01-06 21:47:28,208 - Connection established with ('127.0.0.1', 53487)
2024-01-06 21:47:28,209 - Received message from ('127.0.0.1', 53487): TEMPERATURE|22.15|01.06.2024:21:47:28
2024-01-06 21:47:29,212 - Connection established with ('127.0.0.1', 53489)
2024-01-06 21:47:29,213 - Received message from ('127.0.0.1', 53489): TEMPERATURE|29.94|01.06.2024:21:47:29
2024-01-06 21:47:30,217 - Connection established with ('127.0.0.1', 53491)
2024-01-06 21:47:30,218 - Received message from ('127.0.0.1', 53491): TEMPERATURE|28.32|01.06.2024:21:47:30
2024-01-06 21:47:31,218 - Connection established with ('127.0.0.1', 53492)
2024-01-06 21:47:31,218 - Received message from ('127.0.0.1', 53492): TEMPERATURE|29.28|01.06.2024:21:47:31
2024-01-06 21:47:32,223 - Connection established with ('127.0.0.1', 53493)
2024-01-06 21:47:32,223 - Received message from ('127.0.0.1', 53493): TEMPERATURE|26.72|01.06.2024:21:47:32
2024-01-06 21:47:33,228 - Connection established with ('127.0.0.1', 53495)
2024-01-06 21:47:33,228 - Received message from ('127.0.0.1', 53495): TEMPERATURE|28.55|01.06.2024:21:47:33
2024-01-06 21:47:34,230 - Connection established with ('127.0.0.1', 53497)
2024-01-06 21:47:34,230 - Received message from ('127.0.0.1', 53497): TEMPERATURE|20.64|01.06.2024:21:47:34
2024-01-06 21:47:35,234 - Connection established with ('127.0.0.1', 53498)
2024-01-06 21:47:35,234 - Received message from ('127.0.0.1', 53498): TEMPERATURE|26.32|01.06.2024:21:47:35
2024-01-06 21:47:36,239 - Connection established with ('127.0.0.1', 53499)
2024-01-06 21:47:36,240 - Received message from ('127.0.0.1', 53499): TEMPERATURE|28.31|01.06.2024:21:47:36
2024-01-06 21:47:37,244 - Connection established with ('127.0.0.1', 53500)
2024-01-06 21:47:37,245 - Received message from ('127.0.0.1', 53500): TEMPERATURE|28.81|01.06.2024:21:47:37
2024-01-06 21:47:38,249 - Connection established with ('127.0.0.1', 53501)
2024-01-06 21:47:38,249 - Received message from ('127.0.0.1', 53501): TEMPERATURE|29.37|01.06.2024:21:47:38
2024-01-06 21:47:39,255 - Connection established with ('127.0.0.1', 53502)
2024-01-06 21:47:39,255 - Received message from ('127.0.0.1', 53502): TEMPERATURE|21.34|01.06.2024:21:47:39
2024-01-06 21:47:40,259 - Connection established with ('127.0.0.1', 53503)
2024-01-06 21:47:40,260 - Received message from ('127.0.0.1', 53503): TEMPERATURE|24.65|01.06.2024:21:47:40
2024-01-06 21:47:41,264 - Connection established with ('127.0.0.1', 53504)
2024-01-06 21:47:41,265 - Received message from ('127.0.0.1', 53504): TEMPERATURE|21.28|01.06.2024:21:47:41
2024-01-06 21:47:42,265 - Connection established with ('127.0.0.1', 53506)
2024-01-06 21:47:42,266 - Received message from ('127.0.0.1', 53506): TEMPERATURE|24.65|01.06.2024:21:47:42
2024-01-06 21:47:43,271 - Connection established with ('127.0.0.1', 53507)
2024-01-06 21:47:43,271 - Received message from ('127.0.0.1', 53507): TEMPERATURE|25.35|01.06.2024:21:47:43
2024-01-06 21:47:44,276 - Connection established with ('127.0.0.1', 53508)
2024-01-06 21:47:44,277 - Received message from ('127.0.0.1', 53508): TEMPERATURE|26.5|01.06.2024:21:47:44
2024-01-06 21:47:45,277 - Connection established with ('127.0.0.1', 53509)
2024-01-06 21:47:45,278 - Received message from ('127.0.0.1', 53509): TEMPERATURE|20.47|01.06.2024:21:47:45
2024-01-06 21:47:46,281 - Connection established with ('127.0.0.1', 53510)
2024-01-06 21:47:46,282 - Received message from ('127.0.0.1', 53510): TEMPERATURE|28.98|01.06.2024:21:47:46
2024-01-06 21:47:47,287 - Connection established with ('127.0.0.1', 53512)
2024-01-06 21:47:47,288 - Received message from ('127.0.0.1', 53512): TEMPERATURE|22.89|01.06.2024:21:47:47
2024-01-06 21:47:48,287 - Connection established with ('127.0.0.1', 53514)
2024-01-06 21:47:48,287 - Received message from ('127.0.0.1', 53514): TEMPERATURE|21.44|01.06.2024:21:47:48
2024-01-06 21:47:49,292 - Connection established with ('127.0.0.1', 53515)
2024-01-06 21:47:49,292 - Received message from ('127.0.0.1', 53515): TEMPERATURE|29.93|01.06.2024:21:47:49
2024-01-06 21:47:50,298 - Connection established with ('127.0.0.1', 53516)
2024-01-06 21:47:50,298 - Received message from ('127.0.0.1', 53516): TEMPERATURE|27.9|01.06.2024:21:47:50
2024-01-06 21:47:51,304 - Connection established with ('127.0.0.1', 53517)
2024-01-06 21:47:51,304 - Received message from ('127.0.0.1', 53517): TEMPERATURE|23.46|01.06.2024:21:47:51
2024-01-06 21:47:52,310 - Connection established with ('127.0.0.1', 53518)
2024-01-06 21:47:52,311 - Received message from ('127.0.0.1', 53518): TEMPERATURE|28.2|01.06.2024:21:47:52
2024-01-06 21:47:53,313 - Connection established with ('127.0.0.1', 53520)
2024-01-06 21:47:53,314 - Received message from ('127.0.0.1', 53520): TEMPERATURE|24.09|01.06.2024:21:47:53
2024-01-06 21:47:54,318 - Connection established with ('127.0.0.1', 53521)
2024-01-06 21:47:54,319 - Received message from ('127.0.0.1', 53521): TEMPERATURE|27.62|01.06.2024:21:47:54
2024-01-06 21:47:55,318 - Connection established with ('127.0.0.1', 53522)
2024-01-06 21:47:55,318 - Received message from ('127.0.0.1', 53522): TEMPERATURE|21.69|01.06.2024:21:47:55
2024-01-06 21:47:56,323 - Connection established with ('127.0.0.1', 53523)
2024-01-06 21:47:56,323 - Received message from ('127.0.0.1', 53523): TEMPERATURE|21.93|01.06.2024:21:47:56
2024-01-06 21:47:57,328 - Connection established with ('127.0.0.1', 53524)
2024-01-06 21:47:57,329 - Received message from ('127.0.0.1', 53524): TEMPERATURE|21.55|01.06.2024:21:47:57
2024-01-06 21:47:58,333 - Connection established with ('127.0.0.1', 53528)
2024-01-06 21:47:58,335 - Received message from ('127.0.0.1', 53528): TEMPERATURE|28.2|01.06.2024:21:47:58
2024-01-06 21:47:59,339 - Connection established with ('127.0.0.1', 53529)
2024-01-06 21:47:59,339 - Received message from ('127.0.0.1', 53529): TEMPERATURE|24.57|01.06.2024:21:47:59
2024-01-06 21:48:00,343 - Connection established with ('127.0.0.1', 53530)
2024-01-06 21:48:00,345 - Received message from ('127.0.0.1', 53530): TEMPERATURE|23.77|01.06.2024:21:48:00
2024-01-06 21:48:01,349 - Connection established with ('127.0.0.1', 53531)
2024-01-06 21:48:01,349 - Received message from ('127.0.0.1', 53531): TEMPERATURE|28.85|01.06.2024:21:48:01
2024-01-06 21:48:02,354 - Connection established with ('127.0.0.1', 53532)
2024-01-06 21:48:02,355 - Received message from ('127.0.0.1', 53532): TEMPERATURE|29.51|01.06.2024:21:48:02
2024-01-06 21:48:03,354 - Connection established with ('127.0.0.1', 53534)
2024-01-06 21:48:03,355 - Received message from ('127.0.0.1', 53534): TEMPERATURE|23.6|01.06.2024:21:48:03
2024-01-06 21:48:04,362 - Connection established with ('127.0.0.1', 53536)
2024-01-06 21:48:04,363 - Received message from ('127.0.0.1', 53536): TEMPERATURE|24.46|01.06.2024:21:48:04
2024-01-06 21:48:05,364 - Connection established with ('127.0.0.1', 53542)
2024-01-06 21:48:05,365 - Received message from ('127.0.0.1', 53542): TEMPERATURE|20.82|01.06.2024:21:48:05
2024-01-06 21:48:06,383 - Connection established with ('127.0.0.1', 53546)
2024-01-06 21:48:06,385 - Received message from ('127.0.0.1', 53546): TEMPERATURE|22.47|01.06.2024:21:48:06
2024-01-06 21:48:07,369 - Connection established with ('127.0.0.1', 53547)
2024-01-06 21:48:07,369 - Received message from ('127.0.0.1', 53547): TEMPERATURE|24.89|01.06.2024:21:48:07
2024-01-06 21:48:08,373 - Connection established with ('127.0.0.1', 53549)
2024-01-06 21:48:08,374 - Received message from ('127.0.0.1', 53549): TEMPERATURE|29.61|01.06.2024:21:48:08
2024-01-06 21:48:09,379 - Connection established with ('127.0.0.1', 53550)
2024-01-06 21:48:09,380 - Received message from ('127.0.0.1', 53550): TEMPERATURE|26.59|01.06.2024:21:48:09
2024-01-06 21:48:10,385 - Connection established with ('127.0.0.1', 53551)
2024-01-06 21:48:10,386 - Received message from ('127.0.0.1', 53551): TEMPERATURE|24.81|01.06.2024:21:48:10
2024-01-06 21:48:11,141 - Connection with ('127.0.0.1', 53466) closed.
2024-01-06 21:48:11,390 - Connection established with ('127.0.0.1', 53554)
2024-01-06 21:48:11,390 - Received message from ('127.0.0.1', 53554): TEMPERATURE|21.22|01.06.2024:21:48:11
2024-01-06 21:48:12,144 - Connection with ('127.0.0.1', 53467) closed.
2024-01-06 21:48:13,150 - Connection with ('127.0.0.1', 53468) closed.
2024-01-06 21:48:14,165 - Connection with ('127.0.0.1', 53469) closed.
2024-01-06 21:48:15,176 - Connection with ('127.0.0.1', 53470) closed.
2024-01-06 21:48:16,159 - Connection with ('127.0.0.1', 53471) closed.
2024-01-06 21:48:17,171 - Connection with ('127.0.0.1', 53472) closed.
2024-01-06 21:48:18,180 - Connection with ('127.0.0.1', 53473) closed.
2024-01-06 21:48:19,188 - Connection with ('127.0.0.1', 53474) closed.
2024-01-06 21:48:20,197 - Connection with ('127.0.0.1', 53475) closed.
2024-01-06 21:48:21,203 - Connection with ('127.0.0.1', 53478) closed.
2024-01-06 21:48:22,183 - Connection with ('127.0.0.1', 53479) closed.
2024-01-06 21:48:23,191 - Connection with ('127.0.0.1', 53481) closed.
2024-01-06 21:48:24,200 - Connection with ('127.0.0.1', 53482) closed.
2024-01-06 21:48:25,203 - Connection with ('127.0.0.1', 53483) closed.
2024-01-06 21:48:26,211 - Connection with ('127.0.0.1', 53484) closed.
2024-01-06 21:48:27,203 - Connection with ('127.0.0.1', 53486) closed.
2024-01-06 21:48:28,208 - Connection with ('127.0.0.1', 53487) closed.
2024-01-06 21:48:29,278 - Connection with ('127.0.0.1', 53489) closed.
2024-01-06 21:48:30,284 - Connection with ('127.0.0.1', 53491) closed.
2024-01-06 21:48:31,315 - Connection with ('127.0.0.1', 53492) closed.
2024-01-06 21:48:32,226 - Connection with ('127.0.0.1', 53493) closed.
2024-01-06 21:48:33,314 - Connection with ('127.0.0.1', 53495) closed.
2024-01-06 21:48:34,322 - Connection with ('127.0.0.1', 53497) closed.
2024-01-07 01:06:03,773 - Server is listening on 127.0.0.1:8080
2024-01-07 01:08:47,097 - Server is listening on 127.0.0.1:8080
2024-01-07 01:10:01,871 - Handshake successful. Starting server...
2024-01-07 01:10:01,871 - Server is listening on 127.0.0.1:8081
